LFQ intensity 1_1	LFQ intensity 1_2	LFQ intensity 1_3	LFQ intensity 1_4	LFQ intensity 1_5	LFQ intensity 1_6	LFQ intensity 10_1	LFQ intensity 10_2	LFQ intensity 10_3	LFQ intensity 10_4	LFQ intensity 10_5	LFQ intensity 10_6	LFQ intensity 4_1	LFQ intensity 4_2	LFQ intensity 4_3	LFQ intensity 4_4	LFQ intensity 4_5	LFQ intensity 4_6	Only identified by site	Reverse	Potential contaminant	Student's T-test Significant fold10_fold1	Student's T-test significant	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Q-value	Score	Intensity	MS/MS count	-Log Student's T-test p-value fold10_fold1	Student's T-test q-value fold10_fold1	Student's T-test Difference fold10_fold1	Student's T-test Test statistic fold10_fold1	Protein IDs	Majority protein IDs	id
26.85899162	26.78730965	26.92716599	26.78419113	26.81066132	26.82493019	26.29790878	26.0814991	26.1644783	26.18682289	26.06671333	25.98385429	26.21024132	26.4643383	26.58462906	26.421978	26.34409523	26.63062096				+	fold10_fold1	9	9	9	10.6	10.6	10.6	106.16	0	104.2	1495000000	127	7.183846896	3.03E-07	-0.701995532	-14.04929136	sp|Q8NI08|NCOA7_HUMAN	sp|Q8NI08|NCOA7_HUMAN	4275
28.28290558	27.85560989	27.80900574	27.77843857	27.61048508	27.73950386	27.10309601	27.16748619	27.17978096	27.31112099	27.25880623	27.24934387	27.47405815	27.56920815	27.60858345	27.44308472	27.49982834	27.29377556				+	fold10_fold1	9	9	9	6.2	6.2	6.2	182.77	0	111.85	3055400000	154	4.122796718	0.000204632	-0.634385745	-6.430065449	sp|Q8NI27|THOC2_HUMAN	sp|Q8NI27|THOC2_HUMAN	4276
0	0	0	0	24.94708443	0	24.79168701	24.61834908	24.64718819	0	24.77530098	0	24.84201431	24.98233223	24.68608284	24.9375515	0	0						2	2	2	1.6	1.6	1.6	196.37	0	67.726	389720000	31	NaN	NaN	0	NaN	sp|Q8NI35|INADL_HUMAN	sp|Q8NI35|INADL_HUMAN	4277
0	25.82825279	0	0	0	25.41454506	0	0	0	0	0	0	0	0	25.73360634	25.440979	0	0						4	4	4	5.3	5.3	5.3	102.28	0	6.5267	637650000	36	NaN	NaN	0	NaN	sp|Q8NI77|KI18A_HUMAN	sp|Q8NI77|KI18A_HUMAN	4278
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.50570107						1	1	1	2.1	2.1	2.1	59.974	0	6.6454	573070000	54	NaN	NaN	0	NaN	sp|Q8TAA9|VANG1_HUMAN	sp|Q8TAA9|VANG1_HUMAN	4279
0	0	0	0	0	0	0	22.49792099	0	0	0	0	0	0	0	0	0	0						1	1	1	19	19	19	6.4069	0	26.717	27869000	4	NaN	NaN	0	NaN	sp|Q8TAD7|OCC1_HUMAN	sp|Q8TAD7|OCC1_HUMAN	4281
23.21741486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						2	2	2	6.3	6.3	6.3	45.777	0	26.079	5062500	13	NaN	NaN	0	NaN	sp|Q8TAD8|SNIP1_HUMAN	sp|Q8TAD8|SNIP1_HUMAN	4282
0	0	24.75496101	25.33026123	24.89157104	0	23.93651962	24.45444107	0	0	0	0	0	0	24.79644775	24.83893967	24.58646202	24.55121613						3	3	3	9.2	9.2	9.2	76.21	0	43.981	266230000	35	NaN	NaN	0	NaN	sp|Q8TAF3|WDR48_HUMAN	sp|Q8TAF3|WDR48_HUMAN	4283
0	0	0	0	0	0	0	0	0	0	22.39118385	0	0	0	0	0	0	0						1	1	1	1.4	1.4	1.4	80.837	0	4.0564	65588000	11	NaN	NaN	0	NaN	sp|Q8TAM1|BBS10_HUMAN	sp|Q8TAM1|BBS10_HUMAN	4284
0	0	25.02563477	25.06554222	0	0	0	24.9814167	0	24.94935608	25.09402084	0	25.30622482	0	0	25.3561554	25.17180634	0						1	1	1	2.7	2.7	2.7	74.413	0	33.377	393150000	26	NaN	NaN	0	NaN	sp|Q8TAP6|CEP76_HUMAN	sp|Q8TAP6|CEP76_HUMAN	4285
0	0	25.63574982	25.58368301	0	0	0	0	24.40561485	24.51568985	23.91743279	24.28686714	0	25.35924149	25.44433212	25.36596298	25.25806999	0						1	1	1	6.1	6.1	6.1	19.147	0	10.221	449450000	41	0.484078222	0.384993499	7.651028633	1.028305795	sp|Q8TAP9|MPLKI_HUMAN	sp|Q8TAP9|MPLKI_HUMAN	4286
28.19474411	28.06722641	27.76926041	27.93488884	27.92953873	27.99959373	27.60455894	27.57304192	27.35455894	27.67424774	27.42606354	27.39680862	27.914505	27.86514091	27.88774109	28.02633286	27.96405602	27.90781784				+	fold10_fold1	8	8	8	7.1	7.1	7.1	132.88	0	72.369	3892900000	143	3.909706224	0.000317274	-0.477662086	-6.053044911	sp|Q8TAQ2|SMRC2_HUMAN	sp|Q8TAQ2|SMRC2_HUMAN	4287
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.81858635						1	1	1	4.4	4.4	4.4	36.67	0	4.8569	42049000	9	NaN	NaN	0	NaN	sp|Q8TB03|CX038_HUMAN	sp|Q8TB03|CX038_HUMAN	4288
26.32627106	25.85666656	25.88194275	25.77238464	25.83973312	25.92492676	25.52525139	25.63491821	25.40872765	25.6685791	25.54132271	25.53466034	25.48652649	25.57813454	25.53213501	25.48744583	25.6092186	25.62030792				+	fold10_fold1	2	2	2	6.6	6.6	6.6	46.293	0	52.534	1065400000	73	2.783405895	0.003465566	-0.381410917	-4.266283884	sp|Q8TB45|DPTOR_HUMAN	sp|Q8TB45|DPTOR_HUMAN	4289
26.82201576	26.57458687	26.31556702	26.37185669	26.26592255	26.33609772	0	0	0	0	0	0	26.06851959	25.96512413	25.88718414	0	25.93460846	25.87656784				+	fold10_fold1	2	2	2	2.5	2.5	2.5	47.514	0	5.8695	858270000	30	20.45843417	2.65E-20	-26.44767443	-305.4443815	sp|Q8TB61|S35B2_HUMAN	sp|Q8TB61|S35B2_HUMAN	4290
0	0	0	0	0	0	26.47339249	26.47240257	26.32777977	26.33090973	26.43645859	26.42454338	26.32144547	0	26.29685783	0	26.24486923	26.23666382				+	fold10_fold1	2	2	2	1.4	1.4	1.4	114.21	0	42.192	1321400000	32	25.51662714	1.98E-24	26.41091442	978.9729572	sp|Q8TB72|PUM2_HUMAN	sp|Q8TB72|PUM2_HUMAN	4291
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.45792007						1	1	1	7.9	7.9	7.9	57.891	0	51.16	860260000	32	NaN	NaN	0	NaN	sp|Q8TBB5|KLDC4_HUMAN	sp|Q8TBB5|KLDC4_HUMAN	4292
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.43879318						1	1	1	1.9	1.9	1.9	46.421	0	2.6367	343430000	21	NaN	NaN	0	NaN	sp|Q8TBE7|S35G2_HUMAN	sp|Q8TBE7|S35G2_HUMAN	4293
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						1	1	1	3.2	3.2	3.2	27.813	0.0096756	1.3267	0	2	NaN	NaN	0	NaN	sp|Q8TBE9|NANP_HUMAN	sp|Q8TBE9|NANP_HUMAN	4294
0	0	0	0	0	0	0	27.70021629	0	0	27.5920639	0	0	0	0	0	0	0						2	2	2	22.6	22.6	22.6	24.591	0	58.742	1558100000	32	NaN	NaN	0	NaN	sp|Q8TBF4|ZCRB1_HUMAN	sp|Q8TBF4|ZCRB1_HUMAN	4295
0	24.47029305	24.92297745	24.9217968	0	24.72093201	0	0	0	0	0	0	24.44739532	24.54827881	0	24.73262405	24.53320503	24.72202873						2	2	2	12.8	12.8	12.8	42.636	0	32.609	262410000	32	NaN	NaN	0	NaN	sp|Q8TBN0|R3GEF_HUMAN	sp|Q8TBN0|R3GEF_HUMAN	4296
0	0	0	0	0	0	0	0	0	0	0	0	0	21.44460487	0	0	0	0						1	1	1	3.4	3.4	3.4	86.371	0	5.6488	4760700	2	NaN	NaN	0	NaN	sp|Q8TBP0|TBC16_HUMAN	sp|Q8TBP0|TBC16_HUMAN	4297
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.65560722						2	2	2	2.7	2.7	2.7	80.734	0.0029875	1.8657	3904500	5	NaN	NaN	0	NaN	sp|Q8TC05|MDM1_HUMAN	sp|Q8TC05|MDM1_HUMAN	4299
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.11613464						1	1	1	4.2	4.2	4.2	33.251	0	3.7627	63764000	16	NaN	NaN	0	NaN	sp|Q8TCB7|METL6_HUMAN	sp|Q8TCB7|METL6_HUMAN	4301
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						1	1	1	1.1	1.1	1.1	102.18	0	8.2036	0	2	NaN	NaN	0	NaN	sp|Q8TCG1|CIP2A_HUMAN	sp|Q8TCG1|CIP2A_HUMAN	4302
27.06465912	25.40704346	26.66979599	26.79909515	26.77956581	26.76116371	0	0	26.68204117	0	26.5536499	26.46346474	0	0	26.63103676	0	26.71934128	0						1	1	1	1.8	1.8	1.8	93.673	0	71.857	1459400000	48	1.307213513	0.078569986	-13.29702791	-2.236534893	sp|Q8TCJ2|STT3B_HUMAN	sp|Q8TCJ2|STT3B_HUMAN	4303
23.93885422	23.56743813	23.778162	23.73334885	23.4461956	23.45462799	0	0	0	0	0	0	0	0	0	0	0	0				+	fold10_fold1	3	3	3	2.3	2.3	2.3	105.77	0	8.6993	62799000	16	20.30274495	3.70E-20	-23.65310446	-294.687445	sp|Q8TCN5|ZN507_HUMAN	sp|Q8TCN5|ZN507_HUMAN	4304
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.08773804	0	0						1	1	1	4.6	4.6	4.6	64.643	0.00041693	2.4183	7686200	0	NaN	NaN	0	NaN	sp|Q8TCT7|SPP2B_HUMAN	sp|Q8TCT7|SPP2B_HUMAN	4305
0	0	0	0	0	22.80807495	0	0	0	0	0	0	0	0	0	0	0	0						4	4	4	1.4	1.4	1.4	461.06	0	27.152	17808000	7	NaN	NaN	0	NaN	sp|Q8TCU4|ALMS1_HUMAN	sp|Q8TCU4|ALMS1_HUMAN	4306
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.66667938						1	1	1	1.3	1.3	1.3	104.99	0	11.86	95447000	16	NaN	NaN	0	NaN	sp|Q8TCY9|URGCP_HUMAN	sp|Q8TCY9|URGCP_HUMAN	4307
25.1878624	24.8158741	24.76025009	24.74581146	0	24.42681694	0	0	0	0	0	0	24.73794365	24.71821785	24.8707943	24.55882454	24.78656197	24.63925934						4	4	4	5.5	5.5	5.5	93.532	0	22	319150000	34	NaN	NaN	0	NaN	sp|Q8TD16|BICD2_HUMAN	sp|Q8TD16|BICD2_HUMAN	4308
0	0	0	0	0	0	0	0	0	0	0	0	24.44537544	0	0	0	0	0						2	2	2	3	3	3	107.17	0	10.431	110050000	14	NaN	NaN	0	NaN	sp|Q8TD19|NEK9_HUMAN	sp|Q8TD19|NEK9_HUMAN	4309
0	0	0	22.78717995	22.9190712	0	0	0	0	0	0	0	22.77072144	0	0	0	0	0						3	3	3	1.7	1.7	1.7	305.41	0	16.975	76145000	28	NaN	NaN	0	NaN	sp|Q8TD26|CHD6_HUMAN	sp|Q8TD26|CHD6_HUMAN	4310
0	0	0	0	0	0	0	26.1009922	0	0	0	0	0	0	0	0	0	0						1	1	1	2.2	2.2	2.2	53.349	0.00041537	2.3768	748720000	21	NaN	NaN	0	NaN	sp|Q8TD55|PKHO2_HUMAN	sp|Q8TD55|PKHO2_HUMAN	4311
24.06907272	23.63101006	23.75082779	23.79004669	23.46749687	24.04101181	0	0	23.99317169	0	0	0	23.94556618	24.14460564	23.81440735	23.83344841	24.00735855	24.05457306				+	fold10_fold1	3	3	3	6.8	6.8	6.8	83.553	0	111.04	227380000	39	3.236504744	0.001292704	-19.79271571	-4.94818614	sp|Q8TDB6|DTX3L_HUMAN	sp|Q8TDB6|DTX3L_HUMAN	4312
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.53689766						1	1	1	2.4	2.4	2.4	98.594	0	27.851	50609000	6	NaN	NaN	0	NaN	sp|Q8TDD1|DDX54_HUMAN	sp|Q8TDD1|DDX54_HUMAN	4313
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.07705116						1	1	1	1	1	1	339.64	0	14.671	43444000	10	NaN	NaN	0	NaN	sp|Q8TDJ6|DMXL2_HUMAN	sp|Q8TDJ6|DMXL2_HUMAN	4314
26.0925293	25.97068596	26.02960014	25.81877708	25.78481483	25.82055473	25.56726456	25.36616325	25.70545959	25.53993416	25.34177399	25.6019268	25.64803886	25.41506195	25.48431396	25.20396423	25.47596169	25.31125832				+	fold10_fold1	8	8	8	5	5	5	213.87	0	82.46	787560000	82	3.349090952	0.001019821	-0.399073283	-5.124693643	sp|Q8TDM6|DLG5_HUMAN	sp|Q8TDM6|DLG5_HUMAN	4315
0	0	0	0	0	20.77112579	0	0	0	0	0	0	0	0	0	0	0	0						2	2	2	6.8	6.8	6.8	41.401	0	3.7809	6151600	7	NaN	NaN	0	NaN	sp|Q8TDN6|BRX1_HUMAN	sp|Q8TDN6|BRX1_HUMAN	4316
0	0	0	0	0	0	0	0	0	0	0	0	22.64070511	0	0	0	0	0						1	1	1	10.5	10.5	10.5	31.084	0	33.665	25376000	6	NaN	NaN	0	NaN	sp|Q8TDQ7|GNPI2_HUMAN	sp|Q8TDQ7|GNPI2_HUMAN	4317
0	0	24.71329498	0	0	0	24.25292015	0	0	0	0	0	24.75760841	0	0	0	0	24.72769928						2	2	2	3.9	3.9	3.9	78.631	0	10.79	138940000	19	NaN	NaN	0	NaN	sp|Q8TDR0|MIPT3_HUMAN	sp|Q8TDR0|MIPT3_HUMAN	4318
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.52583122						1	1	1	1.2	1.2	1.2	81.522	0.0026284	2.0346	23918000	9	NaN	NaN	0	NaN	sp|Q8TDW5|SYTL5_HUMAN	sp|Q8TDW5|SYTL5_HUMAN	4319
0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.36759758	0	0	0						1	1	1	4.3	4.3	4.3	34.551	0	9.8351	121730000	23	NaN	NaN	0	NaN	sp|Q8TDX7|NEK7_HUMAN	sp|Q8TDX7|NEK7_HUMAN	4320
0	0	22.34285927	0	22.92681885	0	0	0	0	0	0	0	0	0	0	0	0	0						3	3	3	3.5	3.5	3.5	183.09	0	16.459	59137000	21	NaN	NaN	0	NaN	sp|Q8TDY2|RBCC1_HUMAN	sp|Q8TDY2|RBCC1_HUMAN	4321
22.97089958	0	0	0	0	0	0	0	0	0	0	0	0	22.57066154	0	0	0	0						2	2	2	3.8	3.8	3.8	117.87	0	10.681	46139000	16	NaN	NaN	0	NaN	sp|Q8TDZ2|MICA1_HUMAN	sp|Q8TDZ2|MICA1_HUMAN	4322
25.61790085	25.2908783	25.21282196	25.27739143	24.27554512	24.25465012	24.64168549	24.29172134	0	0	24.65403366	24.72904778	24.82293892	24.83489609	24.61683655	24.75179863	24.78331757	24.66503143						2	2	2	5.9	5.9	5.9	72.995	0	39.437	429570000	43	0.891913349	0.179959806	-8.602116585	-1.658250536	sp|Q8TE77|SSH3_HUMAN	sp|Q8TE77|SSH3_HUMAN	4323
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.20000267	0	0						1	1	1	1.6	1.6	1.6	100.68	0.0045125	1.7126	20396000	4	NaN	NaN	0	NaN	sp|Q8TEA7|TBCK_HUMAN	sp|Q8TEA7|TBCK_HUMAN	4324
0	0	23.46326256	23.46313667	23.47109985	0	0	0	0	0	0	0	0	0	0	0	0	0						1	1	1	9.1	9.1	9.1	23.423	0	33.648	447160000	53	NaN	NaN	0	NaN	sp|Q8TEA8|DTD1_HUMAN	sp|Q8TEA8|DTD1_HUMAN	4325
0	0	0	0	0	22.27688026	0	0	0	0	0	0	0	0	0	0	0	0						1	1	1	2.3	2.3	2.3	58.414	0	71.004	33081000	11	NaN	NaN	0	NaN	sp|Q8TED0|UTP15_HUMAN	sp|Q8TED0|UTP15_HUMAN	4326
0	0	23.74046898	0	23.65162849	23.74673462	0	0	0	0	0	0	0	0	0	0	0	0						2	2	2	4.6	4.6	4.6	86.431	0	6.7232	84098000	19	NaN	NaN	0	NaN	sp|Q8TED9|AF1L1_HUMAN	sp|Q8TED9|AF1L1_HUMAN	4327
0	0	0	26.24577522	26.03059006	25.95353699	25.81579971	25.80358505	25.76946068	25.73624229	25.84680176	26.08693314	25.9858532	25.9142437	0	25.92628479	26.65034103	26.24901772						4	4	4	5.7	5.7	5.7	110.58	0	13.11	1117300000	41	1.27730722	0.083355482	12.80482006	2.195889296	sp|Q8TEH3|DEN1A_HUMAN	sp|Q8TEH3|DEN1A_HUMAN	4328
27.77077293	27.5489254	27.48462105	27.47552872	27.39059067	27.3401947	26.72936058	26.65989685	26.70107651	26.66451645	26.82092094	26.71030235	27.19947815	27.13926697	27.20321846	27.17102432	27.06804657	27.18933296				+	fold10_fold1	10	10	10	10.6	10.6	10.6	164.85	0	128.09	2363800000	166	6.501725598	1.32E-06	-0.787426631	-11.90431348	sp|Q8TEK3|DOT1L_HUMAN	sp|Q8TEK3|DOT1L_HUMAN	4329
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.95207024						1	1	1	0.8	0.8	0.8	205.11	0	50.198	424630000	25	NaN	NaN	0	NaN	sp|Q8TEM1|PO210_HUMAN	sp|Q8TEM1|PO210_HUMAN	4330
24.68832588	24.88413429	24.86310959	24.93066597	24.87539673	24.64008713	0	0	0	0	0	0	24.52695274	24.50039101	24.73732567	24.42265129	24.46575546	24.8596077				+	fold10_fold1	5	5	5	2.8	2.8	2.8	279.11	0	37.229	299430000	50	22.69285459	3.00E-22	-24.81361993	-510.9611654	sp|Q8TEP8|CE192_HUMAN	sp|Q8TEP8|CE192_HUMAN	4331
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.77555275						1	1	1	0.9	0.9	0.9	168.59	0	51.155	363540000	46	NaN	NaN	0	NaN	sp|Q8TEQ6|GEMI5_HUMAN	sp|Q8TEQ6|GEMI5_HUMAN	4332
26.33841133	26.16482353	26.24465179	25.80415154	25.12336731	24.79773521	25.92531013	25.84680176	25.80641556	25.66169167	25.36262321	25.89029503	25.91857147	25.82033539	26.01697159	26.0776329	25.91227913	25.74291039						4	4	4	3.1	3.1	3.1	179.42	0	88.137	964280000	70	0.004099592	0.995509045	0.003332774	0.01207311	sp|Q8TEU7|RPGF6_HUMAN	sp|Q8TEU7|RPGF6_HUMAN	4333
25.1173954	25.56645203	25.58754921	25.42370987	25.32453918	25.42543983	24.74857712	24.57271004	24.8454628	24.88678741	24.69927597	25.07058716	25.01533508	25.14557648	25.33510971	25.24390793	25.10721207	24.94449425				+	fold10_fold1	2	2	2	3	3	3	105.02	0	20.235	670050000	70	3.920499709	0.000311503	-0.603614171	-6.07180011	sp|Q8TEV9|SMCR8_HUMAN	sp|Q8TEV9|SMCR8_HUMAN	4334
26.09202576	27.2634716	27.55318069	27.51547813	27.49006653	27.3328743	26.47299004	26.71253395	26.55468941	26.68083382	26.6288147	26.55543518	27.30059814	27.00859833	27.0499897	26.99280548	27.02093887	27.00678062				+	fold10_fold1	5	5	5	5.5	5.5	5.5	151.42	0	124.17	2084000000	84	1.599464038	0.042854769	-0.606966654	-2.630284179	sp|Q8TEW0|PARD3_HUMAN	sp|Q8TEW0|PARD3_HUMAN	4335
0	0	23.39492989	23.80193329	0	0	0	0	0	0	0	0	0	23.51135254	23.31630898	23.65042305	23.41092873	23.37954521						2	2	2	2.2	2.2	2.2	132.49	0	6.3822	119010000	27	NaN	NaN	0	NaN	sp|Q8TEW8|PAR3L_HUMAN	sp|Q8TEW8|PAR3L_HUMAN	4336
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.84532928						1	1	1	0.8	0.8	0.8	106.73	0.0058207	1.5876	18966000	12	NaN	NaN	0	NaN	sp|Q8TEY7|UBP33_HUMAN	sp|Q8TEY7|UBP33_HUMAN	4337
0	26.55495262	26.88145447	26.53466034	26.71345329	26.5147419	26.60667801	26.47648621	26.3994503	26.59718895	26.29593086	26.0745945	26.55867958	26.47140884	26.56880188	26.67357445	26.50206184	26.60257912						4	4	4	7.8	7.8	7.8	92.576	0	125.74	1671200000	105	0.436926809	0.419474854	4.208511035	0.947626602	sp|Q8TF01|PNISR_HUMAN	sp|Q8TF01|PNISR_HUMAN	4338
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.03845215						2	2	2	2.5	2.5	2.5	107	0	4.4085	25037000	11	NaN	NaN	0	NaN	sp|Q8TF05|PP4R1_HUMAN	sp|Q8TF05|PP4R1_HUMAN	4339
0	0	0	0	0	0	0	0	0	22.15053558	0	0	0	0	0	0	0	0						1	1	1	2.5	2.5	2.5	90.923	0	2.9924	7569300	3	NaN	NaN	0	NaN	sp|Q8TF30|WHAMM_HUMAN	sp|Q8TF30|WHAMM_HUMAN	4340
0	0	0	23.53100586	0	0	0	0	0	0	0	0	0	0	0	0	0	0						3	3	3	5.7	5.7	5.7	130.55	0	31.02	91088000	16	NaN	NaN	0	NaN	sp|Q8TF40|FNIP1_HUMAN	sp|Q8TF40|FNIP1_HUMAN	4341
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.38627052	0						1	1	1	1.4	1.4	1.4	120.79	0	5.4597	43280000	11	NaN	NaN	0	NaN	sp|Q8TF46|DI3L1_HUMAN	sp|Q8TF46|DI3L1_HUMAN	4342
0	0	0	0	0	22.68157387	0	0	0	0	0	0	0	0	0	0	0	0						1	1	1	4.5	4.5	4.5	63.218	0	5.9787	9820700	4	NaN	NaN	0	NaN	sp|Q8TF68|ZN384_HUMAN	sp|Q8TF68|ZN384_HUMAN	4343
0	0	0	0	0	22.84540558	0	0	0	0	0	0	0	0	0	0	0	0						4	4	4	2.2	2.2	2.2	216.85	0	8.2279	23242000	12	NaN	NaN	0	NaN	sp|Q8TF72|SHRM3_HUMAN	sp|Q8TF72|SHRM3_HUMAN	4344
0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.46796989	0	0	0						1	1	1	2.1	2.1	2.1	88.494	0	3.9191	2569700	1	NaN	NaN	0	NaN	sp|Q8TF76|HASP_HUMAN	sp|Q8TF76|HASP_HUMAN	4345
0	0	0	23.83672714	0	0	0	0	0	0	0	0	0	0	0	0	0	0						2	2	2	4.4	4.4	4.4	92.547	0	6.2248	80687000	7	NaN	NaN	0	NaN	sp|Q8WTT2|NOC3L_HUMAN	sp|Q8WTT2|NOC3L_HUMAN	4346
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.68731117						1	1	1	1	1	1	108.98	0	4.9325	200450000	18	NaN	NaN	0	NaN	sp|Q8WTW3|COG1_HUMAN	sp|Q8WTW3|COG1_HUMAN	4347
0	0	25.56874466	25.47759819	25.22879601	25.55698586	0	0	0	0	0	0	25.50185013	25.45829391	0	25.43542671	25.43993378	0						2	2	2	10.5	10.5	10.5	46.785	0	14.625	512580000	31	NaN	NaN	0	NaN	sp|Q8WU79|SMAP2_HUMAN	sp|Q8WU79|SMAP2_HUMAN	4348
25.11362457	25.42326164	24.53344345	0	0	0	0	0	0	0	0	0	0	0	0	0	24.83648682	0						1	1	1	2.3	2.3	2.3	48.602	0	56.317	274070000	17	NaN	NaN	0	NaN	sp|Q8WU90|ZC3HF_HUMAN	sp|Q8WU90|ZC3HF_HUMAN	4349
27.06311607	26.74727249	26.69112396	26.83869934	26.76686096	26.74931908	26.52901077	26.40446281	26.28020859	26.40714073	26.33637047	26.15844345	25.40379715	26.51120186	26.54771996	26.71292877	26.76141739	26.67128181				+	fold10_fold1	3	3	3	5.3	5.3	5.3	100.68	0	17.181	1489800000	49	3.934031238	0.000303882	-0.456792514	-6.095363462	sp|Q8WUA4|TF3C2_HUMAN	sp|Q8WUA4|TF3C2_HUMAN	4350
0	26.01939201	0	0	0	0	25.3742466	0	0	25.5306778	25.51168442	0	25.55835724	25.46079636	25.50842285	25.38870239	25.26613617	25.54377365						2	2	2	5	5	5	59.12	0	6.8016	652390000	29	NaN	NaN	0	NaN	sp|Q8WUA7|TB22A_HUMAN	sp|Q8WUA7|TB22A_HUMAN	4351
25.3388195	25.70514297	25.84282875	25.87586403	25.76126671	25.73106956	24.90834427	24.53883934	25.00041199	24.88557816	25.22265625	25.08776283	25.54421616	25.40558243	25.68418312	25.58511543	25.67505646	25.68303299				+	fold10_fold1	3	3	3	14.5	14.5	14.5	56.05	0	146.37	1027000000	114	4.01181399	0.00025819	-0.768566449	-6.23191241	sp|Q8WUB8|PHF10_HUMAN	sp|Q8WUB8|PHF10_HUMAN	4352
26.85400391	26.82578087	26.09579086	0	25.69665146	26.04699707	25.66199112	25.32037735	25.53996468	25.93415833	25.6776123	25.76271057	0	26.30539131	26.35287666	26.36006355	26.44796181	26.31796646						3	3	3	7.1	7.1	7.1	89.09	0	48.342	1085000000	48	0.381619309	0.462126315	3.729598363	0.849800543	sp|Q8WUF5|IASPP_HUMAN	sp|Q8WUF5|IASPP_HUMAN	4353
23.79104042	23.037817	22.96403885	23.16241646	22.98334122	22.89847946	0	0	0	0	0	0	22.73278999	0	0	22.36858368	22.79730988	0				+	fold10_fold1	2	2	2	6.2	6.2	6.2	47.972	0	4.9611	84111000	32	17.94232128	6.74E-18	-23.13952223	-171.1095356	sp|Q8WUF8|F172A_HUMAN	sp|Q8WUF8|F172A_HUMAN	4354
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.10481644						1	1	1	0.8	0.8	0.8	102.93	0.0010335	2.293	914460000	15	NaN	NaN	0	NaN	sp|Q8WUI4|HDAC7_HUMAN	sp|Q8WUI4|HDAC7_HUMAN	4355
24.20836258	23.71072388	0	23.524086	0	24.13155556	0	0	0	0	0	0	23.31603241	23.34109497	23.42739105	23.26942253	23.4832077	23.24368095						4	4	4	3.9	3.9	3.9	128.98	0	15.255	110220000	27	NaN	NaN	0	NaN	sp|Q8WUM0|NU133_HUMAN	sp|Q8WUM0|NU133_HUMAN	4356
27.19281769	26.65676498	26.16631889	26.16882706	26.58376884	26.04065704	0	0	0	0	0	0	0	26.17516136	25.6705246	0	25.7360096	0				+	fold10_fold1	5	5	5	8.5	8.5	8.5	96.022	0	54.172	755970000	28	17.36270334	2.51E-17	-26.46819242	-149.724068	sp|Q8WUM4|PDC6I_HUMAN	sp|Q8WUM4|PDC6I_HUMAN	4357
0	25.24241829	25.24459648	24.25263023	0	25.21541595	24.40275574	24.22751236	24.8680172	0	24.56174088	24.66714478	25.1020546	0	0	0	0	0						2	2	2	4.4	4.4	4.4	73.699	0	10.333	339620000	35	0.235055092	0.6236353	3.795351664	0.568816599	sp|Q8WUM9|S20A1_HUMAN	sp|Q8WUM9|S20A1_HUMAN	4358
0	0	0	0	0	0	0	0	0	20.91064262	0	0	0	0	0	0	0	0						1	1	1	2.9	2.9	2.9	50.91	0.00021008	2.5295	7551900	3	NaN	NaN	0	NaN	sp|Q8WUX9|CHMP7_HUMAN	sp|Q8WUX9|CHMP7_HUMAN	4360
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.53412056	0						2	2	2	1.2	1.2	1.2	340.63	0	3.9302	14284000	6	NaN	NaN	0	NaN	sp|Q8WUY3|PRUN2_HUMAN	sp|Q8WUY3|PRUN2_HUMAN	4361
